@RELATION mfcc_features
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
-93.555920,89.864959,-55.884710,51.637969,-5.574561,28.790755,-13.896740,27.358027,-15.317934,22.837040,-12.410519,9.704619,-19.733621,-0.776019,-9.102023,12.421031,-5.461904,4.240801,-10.869645,-2.942686,-8.793406,-1.897803,-4.632364,-1.903840,-5.280145,-6.756102,0.015742,-0.070098,0.034225,-0.002572,-0.022038,0.016609,-0.008067,0.010190,-0.004945,0.001002,-0.009079,0.000319,0.000856,0.015466,0.006992,0.019479,-0.004523,0.001961,-0.003563,0.002153,-0.002836,0.004869,-0.008261,0.001493,-0.003721,-0.006650,-0.012679,-0.000214,-0.002661,-0.005633,0.001483,-0.001596,-0.001169,-0.005830,-0.004161,-0.000919,0.002508,-0.004994,-0.003682,-0.010756,-0.004339,-0.000595,0.004452,0.001397,0.000383,-0.001069,-0.000288,-0.000229,0.000889,-0.003121,0.000150,-0.002735,26.446180,15.296568,12.465149,7.454038,8.205472,8.485398,7.556727,7.432504,7.806820,6.728593,6.309616,5.834209,6.028665,6.518380,6.967424,6.569260,7.089743,6.530088,5.761740,6.041805,6.355271,5.917198,5.417441,5.878258,5.903691,5.475728,5.414855,2.600411,2.202363,1.457455,1.507488,1.310216,1.347301,1.245658,1.201130,1.146634,1.086565,1.052683,1.017239,1.141742,1.105330,1.082326,1.119543,1.094099,1.029811,1.012036,0.928785,0.976618,0.908467,0.852637,0.848253,0.916633,3.767674,1.349764,1.328778,0.870032,0.887520,0.800898,0.794517,0.752726,0.721532,0.692603,0.703972,0.706218,0.654960,0.814909,0.699011,0.701630,0.749261,0.727424,0.713205,0.719748,0.611596,0.726072,0.610127,0.619502,0.570119,0.639988,metal
-110.851628,83.161730,-45.251845,56.573847,-7.481557,19.966598,-13.375375,21.205694,-15.699873,18.084652,-18.102155,12.929554,-17.236319,3.308357,-7.567273,5.860329,-7.914580,6.830009,-5.659463,1.342223,-7.620803,-1.453286,-7.989473,-1.961563,-1.914995,-1.327631,-0.004659,0.012442,-0.001861,-0.013259,-0.024784,0.022339,0.011876,0.000326,-0.015413,0.012634,0.008814,-0.000827,-0.011346,-0.007454,-0.003753,-0.007123,0.007418,0.014081,-0.014489,-0.015242,-0.013170,-0.003383,0.006720,0.007206,-0.005616,-0.015478,0.000024,-0.014537,0.013890,-0.018010,0.004388,-0.001036,0.005924,-0.000442,0.005453,-0.000276,0.005110,-0.002614,0.006542,-0.004782,0.000606,-0.002496,0.004437,0.008719,0.001252,0.004985,-0.001484,-0.004429,0.002095,0.000778,0.002920,0.001516,66.354941,24.677471,29.886522,13.103666,13.627804,11.378057,12.866891,9.252450,9.566603,7.467085,6.644534,6.211542,7.894798,7.644385,8.420402,7.515359,9.783886,7.164434,7.980088,7.606004,6.477392,6.727310,6.796477,5.983227,6.716175,6.492631,10.257747,3.995901,4.140600,2.291693,2.340744,1.971676,2.166598,1.689833,1.633425,1.245145,1.187365,1.059523,1.192342,1.189861,1.409662,1.233163,1.555854,1.124927,1.373925,1.311404,1.120453,1.189027,1.168393,1.048619,1.148925,1.035879,5.298221,2.016887,2.015764,1.194943,1.232473,1.043829,1.116289,0.901569,0.878358,0.748074,0.739924,0.688271,0.710311,0.730922,0.825404,0.778854,0.839741,0.732632,0.789400,0.769238,0.761892,0.779703,0.657400,0.740386,0.749577,0.656462,metal
-86.207908,76.779914,-42.375497,54.001725,-8.341035,29.413943,-7.907388,26.667667,-14.235711,18.467075,-17.957171,9.872358,-19.031313,6.478852,-8.351195,4.870797,-11.784841,1.656910,-10.601183,-3.777420,-12.155349,-2.727244,-8.447146,-3.977133,-7.080761,-3.044844,0.009083,-0.000290,-0.034069,0.002748,0.003039,0.029173,0.012881,-0.000594,-0.004310,0.006196,0.015520,0.011466,-0.000554,-0.006166,-0.002213,-0.016180,-0.007188,-0.017459,-0.007604,-0.001795,0.009788,-0.008244,0.007779,0.005094,0.001651,0.003676,0.020043,-0.006926,0.019414,-0.004139,0.001457,-0.012179,-0.007974,0.002263,0.000342,0.001354,-0.003603,-0.001991,-0.002625,-0.004578,-0.004977,-0.004865,0.002530,0.001085,0.007444,0.007814,0.001007,-0.000464,0.006853,0.001089,0.002233,0.003144,29.711842,19.651528,16.949210,9.833242,8.777741,9.118221,10.078334,7.475074,8.914025,6.742142,6.392058,5.719126,6.158666,7.111065,6.655131,5.991035,7.023567,6.130859,6.251372,6.013389,5.208459,5.474173,5.543673,4.773003,5.050354,4.682044,5.315019,3.454832,3.083140,1.689415,1.411840,1.591374,1.699972,1.297565,1.321419,1.214769,1.090683,0.973442,1.007497,1.083823,1.035294,1.067257,1.100690,1.041209,1.074646,1.096104,0.955804,0.982199,0.966576,0.835865,0.925182,0.830209,3.244227,1.705743,1.576416,0.907710,0.822391,0.928236,0.966294,0.774315,0.855168,0.731647,0.676883,0.621184,0.648566,0.663324,0.692159,0.700973,0.677214,0.734643,0.637581,0.660638,0.649419,0.631468,0.659354,0.595971,0.613954,0.541206,metal
-135.437040,93.335843,-43.293520,59.219751,-8.516697,20.953949,-6.527887,21.897661,-18.971670,17.045286,-15.880412,11.067681,-18.481129,-0.821511,-5.617933,4.661161,-8.739610,2.116249,-8.552918,0.218106,-3.781923,-4.022300,-6.352030,-3.949465,-1.814634,-4.052978,0.042385,-0.052085,0.009621,-0.008526,-0.016596,0.020481,-0.002365,0.022847,-0.016719,-0.011571,-0.024956,-0.011449,-0.001230,0.017335,-0.001849,0.013301,-0.001389,0.011070,0.004246,0.005346,-0.001083,0.002156,-0.003317,-0.002047,-0.001123,-0.001070,-0.000723,0.004651,0.006409,-0.005647,0.003805,-0.006063,0.002524,-0.002909,0.004374,-0.000320,0.007662,-0.004863,0.005907,-0.001794,0.002930,-0.000698,0.001349,-0.003190,0.001232,-0.005181,-0.000605,0.002337,0.002770,0.001061,0.003292,0.001039,75.955823,26.918205,26.674484,14.941921,11.598790,11.749794,12.592912,9.665161,9.040704,8.619361,8.661430,6.845001,7.718309,8.498288,9.401275,8.959127,10.462776,10.090942,9.221333,7.201325,6.813699,7.309469,6.744925,6.110719,6.362639,5.350561,9.766824,4.511041,3.865444,2.232605,1.833771,1.756342,1.877700,1.536202,1.469361,1.312563,1.295740,1.220935,1.243522,1.487838,1.524969,1.353384,1.444955,1.332655,1.267012,1.168415,1.204434,1.144507,1.086230,0.987942,0.992154,0.856049,5.790705,2.094553,1.981178,1.152143,1.096320,0.956383,0.945270,0.855419,0.896225,0.794409,0.810453,0.749944,0.754941,0.882616,0.828408,0.788898,0.813842,0.791515,0.724768,0.728870,0.740469,0.684097,0.683583,0.683337,0.677847,0.622317,metal
-82.471462,97.357423,-34.385930,71.425211,-3.302102,17.390718,-9.032852,16.027454,-19.019309,12.088815,-9.573921,13.961495,-14.460366,7.962194,-7.128286,5.173155,-7.205870,0.669696,-4.831530,-2.106511,-9.230491,-0.244520,-2.902354,-1.324136,-3.091103,-5.477558,0.037739,-0.020038,0.027432,-0.001986,0.001154,0.004662,-0.006574,0.005650,-0.008242,0.005410,-0.004896,0.001694,0.001783,0.000400,0.003100,0.006819,-0.008539,0.000755,-0.003452,0.000073,-0.002909,0.007875,0.004625,0.003279,0.003808,0.002649,-0.066070,0.004133,-0.014284,0.011968,0.010648,-0.006180,0.013364,-0.002624,0.008472,-0.004426,0.009795,0.001918,0.005728,0.000920,0.005978,-0.001828,0.011425,-0.002300,0.010886,-0.000040,0.005508,0.000668,0.003513,-0.000939,0.000047,-0.002423,38.663487,17.990381,17.438029,13.745640,9.270687,9.173457,9.198063,7.637287,7.779160,6.763753,7.370505,7.540750,7.064171,7.757357,6.505156,6.167873,6.660153,6.528210,6.372749,5.362472,5.618519,5.604776,5.965230,5.452967,5.140287,4.616033,8.137109,3.405256,3.292452,2.371711,1.635175,1.739010,1.727791,1.550295,1.430486,1.304068,1.292045,1.358175,1.283194,1.350505,1.215304,1.082284,1.259853,1.259861,1.141419,0.964570,0.965756,1.045229,1.077982,1.009842,1.003887,0.859685,5.649518,1.998298,1.717146,1.379360,1.115186,1.029995,1.029320,0.991653,0.851378,0.836833,0.834902,0.845437,0.750203,0.830190,0.790136,0.712236,0.867468,0.759636,0.759541,0.675208,0.626068,0.700362,0.674303,0.637008,0.631609,0.559424,metal
-99.902357,106.374379,-40.668992,52.719520,-20.739320,25.278780,-11.826801,22.088522,-12.476813,13.769082,-14.385023,15.969762,-11.720373,5.769178,-9.162569,3.633729,-8.888878,2.384453,-3.685475,0.157980,-3.329502,1.631549,-2.914249,-3.841222,-3.615351,-0.870166,-0.053893,0.013031,0.016692,-0.017143,-0.006691,0.002128,0.012522,-0.011582,-0.000135,0.006055,0.005294,0.003874,0.004023,0.001934,0.008216,-0.005227,0.001046,0.002054,0.001726,-0.001763,0.000926,0.001260,0.010733,0.013088,0.010254,-0.002957,0.031931,0.004788,0.013874,-0.000468,-0.000821,-0.004242,-0.000379,-0.004838,-0.002467,-0.003047,-0.000085,-0.006953,0.001379,-0.002011,0.000941,-0.005771,0.003070,0.002376,-0.004996,-0.001972,-0.002657,-0.003065,-0.001585,0.002676,0.002661,0.000652,61.732786,22.196117,16.791048,11.758269,14.951935,10.336544,10.146503,8.147424,8.662352,7.538117,7.255554,6.906233,6.400782,5.977799,5.904646,6.086476,6.303715,5.995009,5.932218,5.657296,5.576874,5.975351,5.698781,5.757527,5.390915,4.954721,7.999428,3.673524,3.003492,1.889952,2.031222,1.509034,1.721771,1.346523,1.448925,1.276094,1.191132,1.126400,1.020049,1.025534,0.999367,1.035582,0.984972,1.001652,0.957909,0.925221,0.956536,0.883885,0.983550,1.009552,0.997566,0.856633,6.067508,2.210015,2.079484,1.147853,1.160022,0.940215,0.975848,0.852776,0.914950,0.853105,0.804229,0.819682,0.640250,0.699846,0.652682,0.732892,0.681428,0.697885,0.662355,0.684830,0.653701,0.619441,0.667069,0.716731,0.651464,0.629145,metal
-111.650277,111.157665,-10.658145,69.705297,-4.912102,29.843258,-10.405298,21.265404,-6.654610,20.096051,-7.231292,16.243660,-10.129573,5.328812,-3.521864,1.372316,-4.708585,5.644860,1.513836,1.882396,-1.642025,-2.449668,-1.896109,1.148381,-0.884050,-5.560329,-0.017983,0.038306,0.006873,0.008353,-0.001434,-0.013073,0.003465,0.001839,0.001113,-0.005028,0.000959,-0.002540,0.000284,0.001229,-0.002933,-0.000170,-0.002605,0.000210,0.005330,-0.003857,-0.006569,-0.003908,-0.005126,-0.009673,-0.004013,-0.005475,-0.004443,-0.004392,0.013159,0.006696,0.015154,0.000961,-0.008257,-0.006576,-0.002336,0.001594,0.008205,0.002343,-0.006490,-0.000266,-0.003250,-0.001892,0.004635,0.003461,0.003219,-0.002155,0.001948,0.000829,-0.003249,-0.003267,0.003902,0.001425,39.699776,18.770080,15.013457,10.406371,9.912780,7.778481,8.830344,6.566970,7.670540,5.899845,6.169589,6.958972,6.696839,6.410848,6.353666,5.917032,7.219163,7.183005,8.133350,7.036810,7.361048,8.152054,6.870643,7.183095,6.703678,5.355835,6.012653,2.963068,1.939109,1.397455,1.485295,1.282838,1.333116,1.043664,1.069854,0.892637,0.944740,1.053186,0.972708,1.025930,1.000868,0.909667,0.941331,0.934137,1.023333,1.019019,1.042126,1.061553,1.014091,1.073352,0.908479,0.836871,4.506683,1.840188,1.404355,1.098240,1.121766,0.984853,0.953652,0.757126,0.782589,0.685402,0.761536,0.796398,0.720470,0.748735,0.762139,0.632548,0.700537,0.697818,0.755002,0.772442,0.804821,0.827801,0.828188,0.869259,0.734529,0.667724,metal
-197.206874,74.132887,-10.733117,54.710526,-7.596105,18.411210,-18.880806,11.593008,-14.562012,18.416757,-16.466646,12.573151,-10.466950,12.354244,-6.257492,10.489243,-7.062693,3.725564,-3.229554,0.660749,-7.049370,1.352882,-4.133118,-3.170827,-4.410815,-3.809567,0.038064,-0.014371,0.021260,0.006005,0.004029,0.022055,-0.006658,0.011104,0.003335,0.006004,-0.005717,-0.002592,0.003554,0.005259,0.005662,-0.002055,0.007735,-0.000823,0.012954,-0.000887,0.004406,0.000675,-0.000501,0.008635,0.006934,0.004059,0.012465,-0.008449,0.000647,-0.013034,-0.009788,-0.009885,-0.002660,0.002738,0.005683,0.005713,0.006636,0.000308,-0.004653,-0.006352,0.002871,-0.004693,-0.000626,0.007169,0.002676,0.001298,-0.005012,0.004955,-0.000490,0.001169,-0.001523,-0.001080,62.440462,29.527110,27.092361,15.699899,10.875418,13.100818,8.973474,11.527037,8.343009,8.208535,8.401462,7.963828,8.042171,9.066093,7.389669,7.829587,9.149734,9.193623,8.409112,7.171557,6.832398,6.867660,6.607506,5.949447,6.712457,6.032988,10.387913,4.692530,5.685723,2.922645,1.903296,2.598121,1.626626,2.186556,1.565470,1.413058,1.414379,1.419591,1.399999,1.653683,1.350339,1.452476,1.572125,1.487220,1.502450,1.300950,1.213952,1.315789,1.268311,1.010492,1.209651,1.078926,6.181591,2.389141,2.490551,1.517523,1.133484,1.332751,0.969414,1.232190,0.949215,0.899130,0.895956,0.898199,0.857444,0.975678,0.857691,0.950563,0.970668,0.918121,0.981635,0.950663,0.865706,0.887247,0.851966,0.747540,0.880399,0.729023,metal
-78.593477,80.882691,-24.586641,47.031545,-23.745148,27.427143,-17.416677,22.277804,-13.531970,21.571953,-11.102302,15.584212,-9.702315,10.520992,-8.836852,6.218145,-4.763795,4.530044,-3.424006,3.170903,-2.389485,0.528669,-2.284164,1.060175,-1.578591,-0.939946,0.119851,0.001153,0.008842,0.015937,0.003195,0.010761,-0.001690,0.012102,-0.000099,-0.002045,-0.015140,0.002581,-0.003878,-0.000076,-0.005639,0.012034,0.006075,0.002874,-0.002098,0.009772,0.000040,0.002475,-0.006788,-0.005747,-0.010323,-0.001520,0.022551,-0.008216,-0.010030,0.002448,0.005933,0.006222,0.002551,0.000341,0.003364,0.000319,-0.004485,-0.004437,0.001023,0.003152,0.000426,-0.003873,-0.004427,-0.001438,-0.000808,-0.001801,0.000558,-0.001023,0.000917,0.001062,0.002271,0.001138,63.976858,19.080626,14.799102,11.629184,10.049374,8.440968,9.368729,8.590461,7.159305,8.878633,7.307684,6.165634,7.357139,5.976004,5.871337,5.779451,5.957767,4.949553,5.853159,5.450757,8.430990,6.583252,6.566105,5.392436,6.558966,6.033919,9.009886,2.835593,2.558328,1.713785,1.434863,1.401283,1.305343,1.506953,1.135749,1.397062,1.147892,1.079094,1.203391,0.975425,0.979817,0.988371,0.991341,0.858093,0.978384,0.872413,1.252291,1.119061,1.110523,0.897570,1.054996,0.875949,4.392843,1.609924,1.497676,0.923900,0.822757,0.824606,0.770701,0.821679,0.736805,0.788422,0.684024,0.657448,0.733137,0.645273,0.667959,0.678320,0.610343,0.585135,0.657850,0.582735,0.706645,0.653778,0.678697,0.582982,0.645953,0.584367,metal
-35.191030,93.955237,-35.185908,62.807125,-11.726482,27.009071,-10.755824,24.082404,-13.042169,13.611612,-12.416937,13.576595,-12.251753,5.929150,-11.981973,3.319108,-11.964553,-1.371892,-2.402323,-2.626525,-6.082321,-2.880114,-5.567719,0.294172,-4.991476,-1.800814,-0.000169,-0.008375,0.020824,-0.001394,0.013441,0.001336,0.001047,0.000219,0.005928,0.005466,-0.001468,-0.000487,0.002076,0.002740,0.003256,-0.011331,0.001745,0.000427,-0.000091,0.005665,0.010975,0.000906,0.001943,0.003970,-0.002944,-0.006117,-0.008576,0.003898,0.009243,-0.004700,0.008363,0.005427,0.009283,-0.000761,0.008503,0.006240,0.007429,0.002459,0.005325,-0.001944,0.005294,0.005479,0.005197,-0.000502,0.000921,0.000063,0.003514,0.003894,-0.001037,-0.001364,0.004748,-0.001693,19.322544,15.385630,11.380380,9.999342,7.082774,5.912668,6.997422,5.539252,6.239002,6.392816,5.984969,5.648369,5.824207,5.265959,5.071569,5.389386,6.069835,6.302328,6.751807,6.135032,6.314909,5.950216,6.323155,5.663767,5.764710,5.601533,3.567575,2.742481,2.030278,1.713464,1.145790,1.050576,1.236189,1.010026,1.136964,1.118015,1.054744,0.985853,0.908269,0.915895,0.828212,0.923320,0.927040,0.930693,1.108899,0.989629,1.113232,1.077118,1.094805,0.954883,0.961667,0.970770,2.142233,1.604888,1.246628,1.020910,0.789576,0.687494,0.742130,0.667528,0.703640,0.695407,0.637837,0.680462,0.620202,0.619766,0.583746,0.675313,0.617021,0.639093,0.731401,0.690141,0.729535,0.765090,0.708453,0.665308,0.643695,0.635955,metal
