@RELATION music_genre
@ATTRIBUTE AVG_ENT NUMERIC
@ATTRIBUTE STD_DEV_ENT NUMERIC
@ATTRIBUTE MAX_ENT NUMERIC
@ATTRIBUTE MIN_ENT NUMERIC
@ATTRIBUTE MAX_DIFF_ENT NUMERIC
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE TEMPO NUMERIC
@ATTRIBUTE AVG_BEAT_FRAME_DIFF NUMERIC
@ATTRIBUTE AVG_ZCR NUMERIC
@ATTRIBUTE AVG_HARMONIC NUMERIC
@ATTRIBUTE AVG_PERCUSSIVE NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
34.351719,24.850094,111.354774,0.668275,36.64402,-204.735785,129.292261,-4.894886,48.493337,6.415159,20.842451,-9.081541,17.037972,-8.153502,5.928377,-4.285104,7.247317,-7.286409,1.701851,-0.49602,-2.786511,-3.973989,1.150939,-6.993841,-6.196557,-2.279604,-3.036106,2.605873,1.797657,-0.90141,-1.149061,78.746107,30.61734,26.539117,19.409146,21.54292,12.215922,16.630382,10.767959,9.634603,11.906219,9.589603,9.565898,9.185619,8.108684,8.059239,8.682191,8.480659,10.167347,9.051494,5.525051,5.685998,7.499523,7.469563,8.019095,8.345404,7.533658,13.124686,4.823965,4.103802,2.903375,3.248229,2.086737,2.521398,2.287943,1.780891,2.053681,1.614651,1.607503,1.679759,1.197315,1.237275,1.369582,1.247398,1.366278,1.392629,0.928854,0.976822,1.282882,1.246755,1.205447,1.370401,1.164279,10.375538,3.071098,2.954014,1.565548,2.003693,1.379157,1.55151,1.643534,1.12455,1.337793,1.104592,1.136993,1.145834,0.952085,0.901283,0.862589,0.763307,0.87598,0.989927,0.658931,0.724438,0.853743,0.782368,0.755836,0.793779,0.80903,75.99954,35.222222,0.063051,1.6e-05,-3.7e-05,reggae
34.462507,24.822739,140.865455,1.140491,56.222658,-178.003857,113.384376,-14.765601,32.384397,-7.792374,22.715289,-18.860621,19.32231,-17.594203,14.055387,-8.652719,5.587316,-5.250752,1.211898,-2.901167,-3.604755,-8.530628,-0.821899,-4.437485,-1.508595,4.115613,1.247491,2.482748,-1.215657,-3.222286,-0.522238,59.034169,25.588719,23.561287,19.985076,15.473772,11.337187,19.943844,11.878349,12.523488,12.701373,11.180275,11.210788,12.003213,9.263953,8.667695,10.723696,10.143841,8.762041,9.470374,10.015539,9.452281,8.322745,9.499495,9.42338,8.045533,7.355833,13.038993,4.336328,4.888019,3.081188,2.291945,2.062638,2.625627,2.155737,2.058945,1.959545,1.948727,1.916369,2.342222,1.652266,1.745396,2.215229,1.838077,1.659555,1.672163,1.776458,1.787269,1.438608,1.629255,1.61213,1.405533,1.110638,7.712917,3.229325,2.619979,1.805025,1.299042,1.240976,1.405595,1.498491,1.147383,1.367388,1.140144,1.55332,1.277614,1.428485,0.983125,1.328349,1.121251,1.157643,1.163897,1.142739,0.976584,1.127394,0.949002,1.088299,0.893493,0.902958,151.999081,17.043478,0.083821,1e-06,-1.7e-05,reggae
34.596763,22.340314,102.559809,1.827098,38.712052,-185.223672,113.358223,-10.666482,52.376915,1.613775,23.93792,-7.353267,15.713104,-7.640818,16.513239,-4.25038,5.378322,-8.618268,4.205371,-7.938582,1.750021,-4.345055,5.695909,-2.628028,3.456022,-1.873383,-4.889118,-2.105922,-0.003297,0.497994,-9.074559,66.388813,31.91473,19.032607,21.958615,18.770106,11.654267,14.842756,10.935094,13.247557,9.856748,9.656731,9.299536,9.066159,7.909355,10.526259,7.89852,9.546509,9.098101,9.247049,9.679842,8.744741,8.522487,10.204416,9.441253,8.806323,8.389952,12.924318,5.741363,3.844958,3.511739,3.149394,2.518408,2.770773,2.096305,2.075129,1.761117,1.865051,1.715086,1.514405,1.452529,1.542464,1.519241,1.579237,1.633463,1.635835,1.719694,1.620765,1.55355,1.730542,1.667191,1.477233,1.424642,9.512462,3.826602,2.765678,2.244419,2.209687,1.645348,1.805356,1.370218,1.574415,1.1083,1.420973,1.157618,1.063292,0.950601,0.998946,0.892303,1.122818,1.116435,1.013135,0.983879,1.035062,1.016832,1.030982,0.970272,0.954365,1.027455,95.703125,26.923077,0.071109,9e-06,-5.8e-05,reggae
33.590693,27.568345,153.652366,0.385171,46.781853,-235.04365,127.08493,6.702097,22.29284,11.786059,24.442662,-10.359049,17.43165,-15.919451,15.013641,-9.323074,8.241511,-4.847708,4.873449,-1.62331,4.501246,-5.277586,3.134519,-0.187048,-0.447964,1.05648,-1.239673,1.493813,0.331906,5.825558,0.969364,80.780381,35.938245,25.991623,16.908996,18.825088,16.707529,16.445229,12.616876,12.705081,11.613456,11.815535,10.84251,9.981236,8.881055,8.202128,8.151212,9.278209,7.137108,7.25716,7.590227,8.035606,8.837838,9.182265,9.475557,8.721925,8.387861,15.245321,7.304174,5.888317,2.844803,2.902503,2.984814,2.564005,2.193612,2.312997,2.019303,2.265704,1.995313,1.684926,1.613311,1.635416,1.459809,1.451222,1.243199,1.249604,1.420458,1.406522,1.507792,1.608093,1.307521,1.337621,1.524225,12.169287,5.597693,3.109776,1.930372,1.713578,1.883104,1.738172,1.406736,1.416071,1.384069,1.649352,1.332004,1.124554,1.187334,1.06534,1.004677,0.808858,0.82091,0.885452,0.970529,1.027278,0.994879,1.001053,0.837689,0.904021,0.914105,161.499023,16.368421,0.060023,3.2e-05,-1.7e-05,reggae
31.515275,37.184306,216.099474,0.094399,68.628676,-237.229366,89.102663,-21.532712,46.374351,-8.924172,24.664944,-17.013101,2.395908,-8.852747,1.027344,-16.452623,-1.587381,-8.159876,-7.582739,-8.289458,-1.373763,-14.816058,-7.405327,-10.485081,-13.82519,-9.500209,-8.384332,-6.885139,-3.24898,-8.3005,-6.915961,76.223263,28.797993,19.346755,17.377227,20.96882,9.879324,18.105707,10.421212,11.203158,10.200409,9.883363,8.893862,7.946906,7.916794,9.059348,8.258419,12.161709,6.716657,8.634758,7.898383,11.411599,10.844019,14.987925,12.619616,11.954988,11.061936,11.334789,4.652596,2.855217,2.834474,2.828097,1.861612,2.063966,1.767486,1.485342,1.794846,1.310123,1.439362,1.216956,1.187528,1.246914,1.48372,1.528596,1.077111,1.049871,1.320553,1.570322,1.472672,1.691087,1.461649,1.559638,1.735035,6.231673,2.753664,1.397466,1.750337,1.486844,1.097525,1.192497,1.15585,0.879536,1.005479,0.790562,0.962493,0.708473,0.744716,0.842082,0.866589,0.800669,0.628127,0.66531,0.691473,0.822147,0.879407,0.912938,0.862916,0.916809,1.036703,117.453835,21.352941,0.100192,2e-06,-1.6e-05,reggae
32.528781,32.076505,173.734327,0.909139,59.084248,-205.548293,103.063647,-10.214156,29.491704,-3.489479,20.195241,-5.028285,25.933494,-13.158659,15.980605,-7.007101,11.098061,-6.212825,11.335735,-1.348634,3.30185,-6.453775,0.383937,-3.352173,-1.176542,-1.676287,0.973156,1.947758,3.708513,3.196566,3.34633,69.728506,27.062616,24.034814,17.142033,15.132962,12.785809,11.796043,10.794837,9.681402,9.625979,8.219609,7.758304,7.790106,8.293293,7.592058,8.069625,8.57782,8.786596,8.572868,7.76034,8.057788,10.008742,10.978547,11.016431,10.305178,9.055144,14.76982,4.333467,4.11772,2.718863,2.540068,2.341099,2.196812,1.839271,1.558631,1.83987,1.34688,1.573179,1.451231,1.596464,1.332265,1.592388,1.512711,1.653686,1.383283,1.545356,1.313547,1.707155,1.781754,1.779891,1.805049,1.621057,9.535118,2.728771,2.680712,1.70838,1.603848,1.289536,1.419878,1.14372,1.005419,1.129862,0.927597,0.962722,1.068796,1.00454,0.927308,0.935836,0.984786,1.028473,0.888875,0.896718,0.934323,1.241838,1.165222,1.137023,1.235229,1.158673,123.046875,20.578947,0.066694,1.3e-05,-4e-06,reggae
31.277976,35.570834,164.192775,0.08391,93.90482,-223.816018,88.820866,-28.348662,17.882955,-5.126588,17.561878,-18.858959,8.279991,-12.420517,13.141998,-10.62556,7.168404,-12.389208,1.299559,-1.839963,3.785045,-9.337437,3.221976,-4.354246,-3.442631,-4.98088,-2.257843,-0.09711,5.145376,0.215351,1.593945,76.862831,34.489011,25.585044,21.452377,21.695155,17.90103,17.912607,14.174609,12.80914,10.074329,12.037231,9.575436,10.097496,11.231743,8.376549,6.925655,9.489897,9.876726,11.098617,7.883503,9.106682,9.670182,9.964768,9.498682,10.273606,8.734761,14.602453,4.901792,4.14429,3.287547,3.247579,2.339401,2.464618,2.289042,2.121421,1.871176,2.19092,1.696849,1.453377,1.612114,1.454096,1.256635,1.590437,1.571685,1.767484,1.427656,1.628843,1.689889,1.877483,1.536341,1.576356,1.348826,11.710986,3.076302,2.687425,2.092538,1.995494,1.508534,1.417712,1.35352,1.297722,1.218892,1.612504,1.10286,0.986858,1.03854,1.122939,0.888889,1.079069,0.976612,1.105919,0.979036,1.116241,1.066607,1.182655,1.023567,1.193538,0.882127,129.199219,19.736842,0.128223,7e-06,-8e-06,reggae
33.893253,25.35757,113.201541,0.250977,44.705146,-206.165757,127.276503,-4.772065,30.540552,11.265694,27.378343,-9.916676,14.878784,-12.566048,8.146823,-8.048608,8.217477,-11.393465,1.347087,-6.197704,-0.243683,-9.58808,2.60015,-1.450874,-0.880944,3.993935,-2.407752,-0.641716,2.625957,2.953885,-1.243875,77.202321,27.110525,27.814014,18.786105,16.377849,13.803076,14.300863,12.731986,10.92079,13.659331,9.877251,10.289553,10.771399,9.454869,11.836788,9.993447,9.999351,8.29979,10.703746,11.548886,8.971528,8.308441,9.945142,10.504441,10.534242,7.301249,15.465825,5.470311,4.708021,3.004218,2.787723,2.797627,2.769307,2.218857,1.815041,2.614281,1.840718,2.095441,2.33319,1.768597,2.406816,1.937884,1.985849,1.662523,1.972383,1.95491,1.556287,1.429193,1.762064,1.845809,1.680611,1.221332,10.671993,3.454851,3.326557,1.748071,1.770796,1.531518,1.431827,1.555276,1.238471,1.404746,1.264052,1.237679,1.361168,1.121105,1.152848,1.125638,1.066744,1.094464,1.169943,1.131488,1.102232,0.997537,1.100034,1.073276,1.140425,0.88819,123.046875,20.5,0.063179,7e-06,-2e-05,reggae
33.468088,27.495529,120.566215,0.162021,55.090569,-231.30387,106.683539,6.099983,39.879343,16.122357,28.799769,-6.994224,19.586802,-4.985917,7.370865,-1.565641,9.190754,-2.809762,8.661234,1.593673,5.050187,-2.90471,3.874567,-2.406705,-1.925908,-3.164799,-2.878294,2.131662,0.552116,-1.169695,0.915388,86.307708,42.224368,27.766041,19.52987,19.158802,13.963931,17.278602,13.383605,14.74474,11.518973,11.559847,9.261247,9.554714,7.738443,8.82829,6.32754,7.829765,6.524871,6.508728,6.474929,5.596487,9.056434,9.414885,10.067558,9.081086,9.278523,19.026613,6.601227,5.153633,3.457417,3.058962,2.313103,2.735572,2.131284,2.645988,2.174066,2.304695,1.705809,2.061182,1.505071,1.658774,1.103097,1.389917,1.05845,0.99468,1.188764,1.142535,1.407796,1.385838,1.400516,1.533436,1.567054,11.79656,4.021741,3.015211,2.059409,1.75575,1.362801,1.364032,1.15932,1.414113,1.494816,1.496241,1.258839,1.383887,0.990546,1.158538,0.765775,0.951027,0.820077,0.657064,0.753307,0.821657,0.987419,0.898072,0.845977,0.948138,0.817469,129.199219,19.75,0.062788,-0.002507,-0.002879,reggae
34.146841,24.825823,127.645789,2.224682,61.740912,-165.477522,116.138261,11.058587,38.672228,4.297269,30.218743,-15.352254,18.849458,-13.066762,12.560371,-9.692283,11.815966,-10.397941,2.829414,-1.688275,4.025115,-9.274221,0.743473,-6.464891,-5.85492,-2.26258,-1.703117,-0.280369,1.541939,-1.913761,-2.900582,58.728464,29.990411,19.38704,14.184322,15.092151,13.71269,12.703156,10.620602,10.616274,11.7601,9.633722,9.177498,8.640263,8.501647,9.372904,7.839747,7.452144,6.987608,6.191193,7.473998,7.251371,6.790717,7.18193,7.310556,6.954339,8.969818,12.557464,5.339502,3.912538,2.786487,2.575577,2.387681,2.265212,2.178054,2.044863,2.079577,1.627103,1.73365,1.66288,1.484844,1.577877,1.416743,1.421162,1.247598,0.864748,1.206321,1.099818,1.099356,1.177495,1.246773,1.07734,1.361462,9.043941,3.236992,2.399546,1.774089,1.667397,1.543671,1.512333,1.32655,1.34875,1.278193,1.185249,1.04593,1.20785,0.985569,1.055493,0.930895,0.961146,0.76758,0.576111,0.75265,0.742202,0.720135,0.764633,0.767285,0.682938,0.814238,129.199219,20.473684,0.056689,-0.0024,-0.00302,reggae
35.702867,16.949514,88.623352,8.852629,31.095585,-65.868344,106.698099,-16.702498,43.089134,-12.183173,30.561802,-9.624624,21.835971,-15.769494,16.930073,-10.609053,10.129352,-8.49988,8.196277,-8.090572,3.695621,-9.70585,9.584398,-4.0102,5.068445,3.902294,3.016362,1.527162,3.142488,0.828827,4.388533,54.095595,15.025444,18.286861,12.493106,7.956544,8.952043,8.496083,7.874344,6.898535,8.976481,6.595601,7.596833,6.67132,5.832862,6.311465,6.414621,7.625925,7.700513,7.22421,7.26899,8.732,7.042012,7.646942,7.087583,7.368821,7.381345,10.097439,2.853281,2.804989,2.186755,1.56911,1.843156,1.785279,1.689613,1.242457,1.517593,1.244817,1.54693,1.346298,1.202432,1.135499,1.083641,1.321398,1.313793,1.372,1.163467,1.32538,1.13984,1.505304,1.316421,1.34761,1.168845,6.902148,2.097809,1.719139,1.129118,0.911498,1.017943,1.110558,1.014882,0.828407,0.977114,0.768846,0.951182,0.897589,0.786655,0.832851,0.727169,0.906224,0.892095,0.912926,0.733858,0.831037,0.694386,1.094269,0.743633,0.988806,0.750788,143.554688,18.142857,0.081691,-0.003823,-0.004829,reggae
34.700518,22.291304,125.963536,0.136768,55.057361,-161.431214,117.706895,-23.09732,30.71715,2.900772,33.564249,-9.544827,17.561091,-4.167317,14.205536,-1.531511,8.406582,-5.532505,3.114339,-3.296194,2.035432,-2.989645,4.80014,-6.539063,-2.139436,2.547971,2.801528,5.094649,3.379246,3.699238,-0.139869,73.083125,31.954914,24.70613,18.355944,22.377132,12.448377,17.548706,12.285203,15.093047,10.7578,11.2072,9.280652,10.651425,9.882872,8.936932,8.991722,11.807868,7.315804,8.100817,8.26368,10.338053,9.453274,11.986171,11.18697,11.838342,11.26007,13.72927,5.413916,4.247726,2.881803,3.260794,2.137586,2.597801,2.068989,2.367097,1.78557,1.943747,1.749754,1.7121,1.771069,1.561405,1.617163,1.380961,1.28037,1.340606,1.390679,1.67284,1.583513,1.766865,1.661195,1.702982,1.651036,10.126859,3.72945,2.566051,1.528431,2.225481,1.157641,1.538129,1.245305,1.274702,1.007832,1.207759,1.264256,1.133357,1.073191,0.893475,0.906431,0.863664,0.799655,0.809356,0.89117,1.003838,0.99262,1.027694,0.825981,0.922857,0.956387,123.046875,20.473684,0.067709,-0.00168,-0.002496,reggae
33.162801,29.983866,178.652714,0.768416,87.488476,-181.208761,109.695889,-3.127192,42.975743,-0.10904,26.319509,-9.749387,18.059574,-12.64583,10.15343,-5.788421,4.787475,-6.024824,1.521062,-3.332565,2.47347,-2.878654,-0.524163,-3.837586,-0.361458,0.667626,1.587149,0.459572,-0.802881,0.633181,0.025707,68.77444,28.448906,22.374283,14.510646,21.004806,13.165046,13.920418,9.960154,13.358916,11.26191,11.265087,10.196511,9.550513,8.986373,6.933653,7.099195,6.60971,6.676923,8.539874,6.256475,7.165682,7.390144,6.505755,7.707869,7.701603,7.732993,13.205072,5.252731,4.727593,2.40769,3.15405,2.24384,2.231613,1.968239,2.273359,2.116392,1.99376,2.199619,1.84772,1.537501,1.296877,1.310225,1.222811,1.327926,1.348717,1.123732,1.354162,1.366376,1.050772,1.111734,1.246399,1.25594,12.309414,3.437935,3.122699,1.795849,2.459646,1.22759,1.733009,1.224142,1.449258,1.331947,1.559006,1.251997,1.357466,1.244257,1.013147,0.895453,0.821483,0.860917,0.854141,0.806568,0.927568,1.072496,0.708898,0.763297,0.873078,0.738804,151.999081,16.608696,0.069356,-0.003592,-0.002502,reggae
33.818322,27.654068,153.221462,0.214812,66.790466,-205.981555,111.304577,1.806454,34.986841,13.192897,28.056231,0.190006,22.077181,0.297355,14.618204,-4.263355,11.931428,0.204509,5.614132,-2.891838,1.650141,-6.158672,3.445312,-4.032591,-1.504152,-7.517,-4.244238,-2.772306,-1.876548,-1.668358,-1.192338,101.083471,34.833662,31.123548,18.016986,28.834554,12.285278,20.854354,11.904907,12.557505,10.095396,10.053297,9.714025,11.826641,9.2364,8.448451,7.216836,9.256611,7.688495,8.656501,8.381565,6.818141,7.635638,7.115417,9.075962,9.4798,8.089192,18.222284,6.965443,5.561693,3.28171,4.08617,2.431711,3.579877,1.818086,2.200164,1.726176,1.702556,1.743114,1.85353,1.662616,1.592816,1.370015,1.478582,1.418011,1.580949,1.570896,1.267906,1.324287,1.154441,1.380174,1.67668,1.379344,12.910158,4.260679,3.206282,2.000447,2.520456,1.350947,1.909908,1.230997,1.566243,1.080693,1.08561,1.209127,1.231419,1.21986,0.989659,0.997115,0.951516,0.927255,1.018699,0.965986,0.843888,0.910295,0.869252,0.805686,0.951194,0.822779,143.554688,17.772727,0.067836,-0.001168,-0.002574,reggae
36.222038,12.539957,96.175942,5.150154,35.500691,-35.458787,107.336312,-20.539454,46.361519,-12.130465,31.984508,-16.270623,16.43809,-19.397122,15.768116,-13.946998,10.699974,-13.517381,5.559193,-12.570371,5.355141,-10.660131,2.364795,-3.464203,3.645853,-1.363541,1.36319,-3.583226,2.448165,-1.363741,-2.286663,37.490832,17.072666,13.764634,9.454271,9.181693,7.150349,7.477715,5.247309,5.69922,5.516954,5.317062,5.53413,6.108259,6.003429,6.402384,5.121978,5.467597,4.310531,5.776262,5.121239,4.865774,4.828948,4.843349,5.182335,4.159666,4.076408,5.447657,2.644602,2.298246,1.387928,1.253769,1.142307,1.217709,0.889128,0.974346,0.868382,0.985236,1.054804,1.03258,0.875426,1.036139,0.916291,0.956267,0.716697,1.06533,0.864726,0.796146,0.889815,0.798261,0.795742,0.745685,0.673032,3.507,1.315875,1.095029,0.731607,0.801471,0.645311,0.88272,0.558807,0.591414,0.509638,0.681609,0.629826,0.557384,0.561339,0.619447,0.59577,0.514132,0.505983,0.582612,0.546841,0.543374,0.522624,0.476084,0.5071,0.528924,0.425957,61.523438,42.125,0.094382,3.9e-05,9.5e-05,rock
35.987639,14.362972,86.491728,14.047377,25.169938,-84.818018,140.735544,-36.642428,48.525517,-8.269427,30.057371,-6.626068,14.33147,-5.903236,6.739996,-2.895085,12.079804,-3.938001,4.91492,-3.827201,3.236842,-5.207887,-1.522595,-1.420491,-6.909699,-2.131037,-9.392496,-4.465543,-0.926759,-4.865244,-6.638828,41.801044,24.38905,17.763706,12.776856,10.031844,7.751581,10.477723,8.427255,8.896665,6.293434,7.82471,6.519069,7.942361,6.009803,7.382985,4.832455,5.874334,5.319134,5.079266,5.66501,6.389752,5.427532,4.52169,4.282754,4.836736,5.55616,6.596847,3.854005,2.11075,1.605478,1.486138,1.218332,1.472731,1.419708,1.294701,1.169287,1.305645,1.123989,1.083688,0.955448,0.99937,0.803339,0.963331,0.905199,1.001406,0.944893,0.986573,1.027468,0.801749,0.82673,0.861674,0.929986,4.012152,2.242702,1.302082,1.064241,0.86416,0.752543,0.87054,0.910277,0.851996,0.811566,0.709099,0.750011,0.699646,0.604321,0.635746,0.538616,0.586858,0.545128,0.666874,0.577317,0.616233,0.604346,0.529669,0.536413,0.555281,0.58061,143.554688,17.105263,0.05909,1.5e-05,-3.3e-05,rock
33.474912,27.934882,120.207913,0.328293,58.737825,-119.1706,124.170121,-35.431473,38.378315,-10.418067,16.263327,-12.051331,18.779151,-9.497496,12.592113,-4.553331,12.696037,-3.794648,5.216121,-0.294998,5.428241,-1.877866,-0.372989,-0.760041,-1.113355,-1.013271,1.351388,-0.123506,3.627159,1.660121,-0.298368,84.268249,29.31678,23.717495,17.298675,16.83379,14.554809,10.567017,8.963812,11.133054,8.988076,10.073961,7.429281,7.969473,7.445946,9.637743,6.483516,7.165818,7.162093,6.189591,5.772908,5.473624,5.769268,5.860148,5.973448,5.347271,5.129585,16.601783,5.366578,3.744971,2.257606,2.635531,1.869921,1.959433,1.486687,1.951258,1.519316,1.841787,1.167266,1.458994,1.363502,1.514237,1.181224,1.344946,1.411931,1.178168,1.058645,0.943175,0.964224,0.969751,1.154001,0.86715,0.950577,9.122174,2.615958,1.865234,1.091128,1.383879,0.996904,1.036931,0.917605,1.136604,1.008568,0.943275,0.790802,0.765425,0.757464,0.872258,0.737793,0.763118,0.905961,0.711669,0.630568,0.617169,0.555914,0.585966,0.597083,0.512736,0.55855,107.666016,24.714286,0.081201,2e-05,-7.8e-05,rock
